what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1384920200673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920209397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920213401
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1384920213414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920213990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920214537
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1384920222429
error,log,,,"Failed to add resource to index",1384920222549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920222810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920224362
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1384920228859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920236209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920249938
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1384920249953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920250343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920250686
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1384920258173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920258479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920259167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920264859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920267291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920267352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920273803
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1384920273825
error,log,,,"Committing failed",1384920274403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920274489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920276055
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1384920282197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920289046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920290608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920290666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920293746
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1384920293757
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.AddToIndex",1384920306514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920310592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920311746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920311809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920313643
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1384920313666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920323704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920334909
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Push",1384920334934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920335516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920346994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920354809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920355864
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1384920355889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920378134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920494218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920495532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920536980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920538553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920539820
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920540008
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1384920540762
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1384920540763
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1384920540773
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1384920540782
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1384920540786
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1384920540787
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1384920540789
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1384920540790
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1384920540795
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1384920540796
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1384920540797
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1384920540798
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1384920540799
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1384920540801
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1384920540802
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1384920540804
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1384920540829
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1384920540832
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1384920540833
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1384920540835
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1384920540836
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1384920540841
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1384920540845
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1384920540846
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1384920540848
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.1.v201103270854,"org.eclipse.jst.ws.cxf.creation.ui",1384920540851
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1384920540852
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.511.v201103082026,"org.eclipse.jst.ws.creation.ui",1384920540867
